Enesembl ID	Gene	RNA line ab	RNA type ab	protein type ab
ENSG00000204482	LST1	0.0	5.3	
ENSG00000204498	NFKBIL1	0.0	18.0	
ENSG00000204501	PRAMEF15	0.0	0.0	
ENSG00000204505	PRAMEF9	0.5	0.0	
ENSG00000204510	PRAMEF7	0.0	0.0	Low
ENSG00000204511	MCCD1	0.0	0.0	
ENSG00000204514	ZNF814	2.3	17.4	Medium
ENSG00000204516	MICB	1.2	0.1	
ENSG00000204518	AADACL4	0.0	0.0	
ENSG00000204519	ZNF551	4.2	1.5	
ENSG00000204520	MICA	0.7	8.3	
ENSG00000204524	ZNF805	1.9	4.5	Medium
ENSG00000204525	HLA-C	0.5	383.0	
ENSG00000204531	POU5F1	3.7	1.3	Medium
ENSG00000204532	ZSCAN5C	0.0	0.0	Not detected
ENSG00000204536	CCHCR1	15.3	6.1	
ENSG00000204538	PSORS1C2	0.0	0.0	Not detected
ENSG00000204539	CDSN	0.0	0.0	Not detected
ENSG00000204540	PSORS1C1	0.0	0.0	
ENSG00000204542	C6orf15	0.0	0.0	
ENSG00000204544	MUC21	0.0	0.0	Not detected
ENSG00000204548	DEFB121	0.0	0.0	Not detected
ENSG00000204560	DHX16	13.9	8.4	Medium
ENSG00000204564	C6orf136	2.7	14.0	Medium
ENSG00000204568	MRPS18B	130.6	142.7	Medium
ENSG00000204569	PPP1R10	10.4	30.8	Not detected
ENSG00000204571	KRTAP5-11	0.0	0.0	
ENSG00000204572	KRTAP5-10	0.0	0.0	
ENSG00000204574	ABCF1	11.2	142.2	Low
ENSG00000204576	PRR3	0.0	7.0	
ENSG00000204577	LILRB3	0.0	2.9	
ENSG00000204580	DDR1	9.7	0.5	Low
ENSG00000204583	LRCOL1	0.0	27.8	
ENSG00000204590	GNL1	1.2	13.7	Medium
ENSG00000204592	HLA-E	0.2	106.7	Not detected
ENSG00000204595	DPRX	0.0	0.0	
ENSG00000204599	TRIM39	1.7	3.3	Not detected
ENSG00000204604	ZNF468	6.5	2.0	
ENSG00000204610	TRIM15	8.3	5.2	
ENSG00000204611	ZNF616	11.8	2.4	Low
ENSG00000204612	FOXB2	0.0	0.0	Not detected
ENSG00000204613	TRIM10	2.7	1.0	
ENSG00000204614	TRIM40	0.0	0.0	
ENSG00000204616	TRIM31	0.0	0.0	Not detected
ENSG00000204618	RNF39	0.5	0.0	
ENSG00000204619	PPP1R11	0.6	30.4	Medium
ENSG00000204624	DISP3	0.0	0.0	
ENSG00000204628	RACK1	2439.0	1067.6	Not detected
ENSG00000204632	HLA-G	0.0	0.2	Not detected
ENSG00000204634	TBC1D8	34.4	17.4	Low
ENSG00000204640	NMS	0.0	0.0	
ENSG00000204642	HLA-F	0.1	30.4	
ENSG00000204644	ZFP57	0.0	0.1	
ENSG00000204653	ASPDH	4.2	143.0	High
ENSG00000204655	MOG	0.0	0.1	Not detected
ENSG00000204657	OR2H2	0.1	0.0	
ENSG00000204659	CBY3	0.0	0.0	
ENSG00000204669	C9orf57	0.0	0.0	
ENSG00000204671	IL31	0.0	0.0	
ENSG00000204673	AKT1S1	50.3	42.1	Low
ENSG00000204681	GABBR1	0.0	0.2	Not detected
ENSG00000204687	MAS1L	0.0	0.0	
ENSG00000204688	OR2H1	0.0	0.0	
ENSG00000204694	OR11A1	0.0	0.0	
ENSG00000204695	OR14J1	0.5	0.0	
ENSG00000204700	OR2J2	0.1	0.0	
ENSG00000204701	OR2J3	0.0	0.0	
ENSG00000204702	OR2J1	0.0	0.0	
ENSG00000204703	OR2B3	0.0	0.0	
ENSG00000204704	OR2W1	0.0	0.0	
ENSG00000204710	SPDYC	1.8	2.0	Medium
ENSG00000204711	C9orf135	0.0	0.0	
ENSG00000204713	TRIM27	13.7	40.2	High
ENSG00000204740	MALRD1	2.6	0.0	Medium
ENSG00000204764	RANBP17	0.0	1.1	
ENSG00000204767	INSYN2B	0.0	0.0	
ENSG00000204779	FOXD4L5	0.2	0.0	
ENSG00000204805	AL391987.2	5.3	0.0	
ENSG00000204815	TTC25	0.1	0.1	Not detected
ENSG00000204822	MRPL53	115.5	15.1	Not detected
ENSG00000204839	MROH6	0.4	11.8	
ENSG00000204842	ATXN2	37.5	36.2	Medium
ENSG00000204843	DCTN1	89.2	15.3	Not detected
ENSG00000204849	SPATA31A1	0.0	0.0	
ENSG00000204851	PNMA8B	0.0	0.0	Not detected
ENSG00000204852	TCTN1	4.6	6.5	Medium
ENSG00000204856	FAM216A	23.5	2.9	Not detected
ENSG00000204859	ZBTB48	9.8	11.9	
ENSG00000204866	IGFL2	0.1	0.1	
ENSG00000204869	IGFL4	0.6	0.0	Not detected
ENSG00000204873	KRTAP9-3	0.0	0.0	
ENSG00000204880	KRTAP4-8	0.0	0.0	
ENSG00000204882	GPR20	0.0	0.0	
ENSG00000204887	KRTAP1-4	0.0	0.0	
ENSG00000204889	KRT40	0.0	0.0	Not detected
ENSG00000204897	KRT25	0.0	0.0	Not detected
ENSG00000204899	MZT1	37.7	10.5	Not detected
ENSG00000204909	SPINK9	2.4	0.2	
ENSG00000204913	LRRC3C	0.0	0.0	
ENSG00000204918	PRR20B	0.0	0.0	
ENSG00000204919	PRR20A	0.0	0.0	
ENSG00000204920	ZNF155	2.8	1.1	
ENSG00000204922	UQCC3	19.3	139.1	Medium
ENSG00000204923	FBXO48	0.7	8.7	Not detected
ENSG00000204928	GRXCR2	0.0	0.0	
ENSG00000204930	FAM221B	0.1	0.6	Not detected
ENSG00000204936	CD177	0.0	0.0	Medium
ENSG00000204941	PSG5	0.0	0.0	Not detected
ENSG00000204946	ZNF783	1.7	0.2	
ENSG00000204947	ZNF425	1.3	0.6	
ENSG00000204950	LRRC10B	0.0	0.0	
ENSG00000204952	FBXO47	0.0	0.0	
ENSG00000204954	C12orf73	30.3	20.0	Not detected
ENSG00000204956	PCDHGA1	0.2	0.0	
ENSG00000204961	PCDHA9	0.0	0.0	
ENSG00000204962	PCDHA8	0.0	0.0	
ENSG00000204963	PCDHA7	0.5	0.0	
ENSG00000204965	PCDHA5	0.0	0.0	Not detected
ENSG00000204967	PCDHA4	0.2	0.0	Not detected
ENSG00000204969	PCDHA2	0.0	0.0	
ENSG00000204970	PCDHA1	0.0	0.0	Not detected
ENSG00000204977	TRIM13	18.9	12.7	Medium
ENSG00000204978	ERICH4	3.7	0.0	
ENSG00000204979	MS4A13	0.0	0.0	
ENSG00000204983	PRSS1	0.0	0.0	Not detected
ENSG00000204991	SPIRE2	15.0	1.3	Medium
ENSG00000205002	AARD	0.1	0.0	
ENSG00000205022	PABPN1L	0.0	0.1	
ENSG00000205029	OR5D16	0.0	0.0	
ENSG00000205030	OR5L2	0.0	0.0	
ENSG00000205038	PKHD1L1	0.0	0.8	Not detected
ENSG00000205045	SLFN12L	0.1	0.7	
ENSG00000205060	SLC35B4	10.6	12.1	High
ENSG00000205076	LGALS7	0.0	0.0	Not detected
ENSG00000205078	SYCE1L	0.7	16.0	
ENSG00000205084	TMEM231	2.0	0.9	Not detected
ENSG00000205085	FAM71F2	0.1	0.8	Not detected
ENSG00000205089	CCNI2	0.0	0.0	Low
ENSG00000205090	TMEM240	0.8	0.0	Not detected
ENSG00000205097	FRG2	0.0	0.0	
ENSG00000205108	FAM205A	0.0	0.0	Not detected
ENSG00000205111	CDKL4	0.2	0.0	
ENSG00000205116	TMEM88B	10.7	0.0	Not detected
ENSG00000205126	ACCSL	0.0	0.0	
ENSG00000205129	C4orf47	0.2	0.1	Not detected
ENSG00000205133	TRIQK	20.4	19.6	
ENSG00000205138	SDHAF1	25.2	19.0	
ENSG00000205143	ARID3C	0.0	0.3	
ENSG00000205155	PSENEN	41.6	55.1	Medium
ENSG00000205177	C11orf91	1.6	0.0	
ENSG00000205186	FABP9	0.0	0.0	Not detected
ENSG00000205189	ZBTB10	7.8	28.4	Medium
ENSG00000205208	C4orf46	10.4	2.1	Not detected
ENSG00000205209	SCGB2B2	0.0	0.0	
ENSG00000205213	LGR4	49.4	49.2	Not detected
ENSG00000205220	PSMB10	18.5	11.7	Not detected
ENSG00000205221	VIT	0.0	0.0	
ENSG00000205238	SPDYE2	1.6	0.0	Not detected
ENSG00000205250	E2F4	87.9	8.0	
ENSG00000205268	PDE7A	11.1	3.3	Low
ENSG00000205269	TMEM170B	2.7	7.0	
ENSG00000205274	TRBV20OR9-2	0.0	0.0	
ENSG00000205277	MUC12	0.0	0.1	Not detected
ENSG00000205279	CTXN3	0.0	0.0	
ENSG00000205301	MGAT4D	0.0	0.0	Not detected
ENSG00000205302	SNX2	23.1	40.0	Not detected
ENSG00000205307	SAP25	0.9	0.0	
ENSG00000205309	NT5M	0.1	0.9	Medium
ENSG00000205323	SARNP	129.9	7.3	Low
ENSG00000205327	OR6C68	0.0	0.0	
ENSG00000205328	OR6C65	0.0	0.0	
ENSG00000205329	OR6C3	0.0	0.0	
ENSG00000205330	OR6C1	0.0	0.0	
ENSG00000205336	ADGRG1	26.3	0.3	Medium
ENSG00000205339	IPO7	96.3	44.7	Medium
ENSG00000205352	PRR13	218.8	144.5	Not detected
ENSG00000205356	TECPR1	6.3	6.4	Low
ENSG00000205358	MT1H	0.0	3526.5	
ENSG00000205359	SLCO6A1	0.0	0.0	Not detected
ENSG00000205362	MT1A	8.7	368.6	High
ENSG00000205363	INSYN1	0.0	0.0	Not detected
ENSG00000205364	MT1M	0.0	1836.4	
ENSG00000205403	CFI	222.4	459.9	Not detected
ENSG00000205409	OR52E6	0.0	0.0	
ENSG00000205413	SAMD9	0.1	2.2	Medium
ENSG00000205420	KRT6A	0.0	0.0	Not detected
ENSG00000205423	CNEP1R1	17.5	5.1	Not detected
ENSG00000205426	KRT81	0.1	0.0	Not detected
ENSG00000205436	EXOC3L4	5.9	18.7	Medium
ENSG00000205439	KRTAP12-3	0.0	0.0	
ENSG00000205442	IZUMO3	0.0	0.0	
ENSG00000205445	KRTAP10-2	0.0	0.0	
ENSG00000205456	TP53TG3D	0.0	0.0	
ENSG00000205457	TP53TG3C	0.0	0.0	
ENSG00000205476	CCDC85C	52.3	15.5	Not detected
ENSG00000205495	OR52J3	0.0	0.0	
ENSG00000205496	OR51A2	0.0	0.0	
ENSG00000205497	OR51A4	0.0	0.0	
ENSG00000205502	C2CD4B	0.0	0.1	
ENSG00000205517	RGL3	3.4	4.3	Low
ENSG00000205531	NAP1L4	160.0	47.6	Low
ENSG00000205542	TMSB4X	38.0	1255.9	Not detected
ENSG00000205544	TMEM256	102.5	615.3	
ENSG00000205560	CPT1B	3.4	1.3	Not detected
ENSG00000205571	SMN2	1.2	1.9	Not detected
ENSG00000205572	SERF1B	2.1	0.3	
ENSG00000205581	HMGN1	310.8	197.4	High
ENSG00000205592	MUC19	0.0	0.0	
ENSG00000205593	DENND6B	0.6	0.7	
ENSG00000205609	EIF3CL	10.6	0.2	Low
ENSG00000205629	LCMT1	62.5	10.7	Not detected
ENSG00000205639	MFSD2B	0.2	0.0	Not detected
ENSG00000205642	VCX3B	0.0	0.1	Not detected
ENSG00000205643	CDPF1	5.8	3.8	
ENSG00000205649	HTN3	0.3	0.0	Not detected
ENSG00000205659	LIN52	21.0	10.6	
ENSG00000205667	ARSH	0.0	0.0	
ENSG00000205669	ACOT6	0.3	4.2	
ENSG00000205670	SMIM11A	23.4	1.8	
ENSG00000205678	TECRL	0.1	0.0	
ENSG00000205683	DPF3	0.3	4.2	Not detected
ENSG00000205693	MANSC4	0.0	0.1	
ENSG00000205704	LINC00634	0.1	0.0	
ENSG00000205707	ETFRF1	9.8	146.3	Not detected
ENSG00000205710	C17orf107	0.4	2.1	
ENSG00000205718	MBD3L4	0.0	0.0	
ENSG00000205726	ITSN1	23.8	53.9	Low
ENSG00000205730	ITPRIPL2	7.5	23.4	
ENSG00000205744	DENND1C	1.0	0.1	Not detected
ENSG00000205755	CRLF2	0.0	0.0	
ENSG00000205758	CRYZL1	19.1	16.0	Medium
ENSG00000205765	C5orf51	14.2	19.1	High
ENSG00000205777	GAGE1	0.0	0.0	Not detected
ENSG00000205784	ARRDC5	0.0	0.9	
ENSG00000205795	CYS1	0.0	0.0	
ENSG00000205808	PLPP6	15.1	12.0	Low
ENSG00000205809	KLRC2	0.1	0.0	
ENSG00000205810	KLRC3	0.0	0.0	Not detected
ENSG00000205832	C16orf96	0.0	0.0	
ENSG00000205835	GMNC	0.0	5.9	
ENSG00000205838	TTC23L	0.1	0.0	Not detected
ENSG00000205846	CLEC6A	0.0	0.0	
ENSG00000205856	C22orf42	0.0	0.0	Not detected
ENSG00000205857	NANOGNB	0.0	0.0	
ENSG00000205858	LRRC72	0.0	0.0	
ENSG00000205863	C1QTNF9B	0.5	0.0	
ENSG00000205864	KRTAP5-6	0.0	0.0	
ENSG00000205867	KRTAP5-2	0.0	0.1	
ENSG00000205869	KRTAP5-1	0.1	0.0	
ENSG00000205882	DEFB134	0.0	0.0	
ENSG00000205883	DEFB135	0.0	0.0	
ENSG00000205884	DEFB136	0.0	0.0	Not detected
ENSG00000205899	BHLHA9	0.0	0.1	
ENSG00000205903	ZNF316	14.2	10.0	
ENSG00000205916	DAZ4	0.0	0.0	Not detected
ENSG00000205922	ONECUT3	0.0	0.1	
ENSG00000205923	CEMP1	0.6	0.0	Low
ENSG00000205927	OLIG2	0.0	0.0	Not detected
ENSG00000205929	C21orf62	0.0	0.2	Not detected
ENSG00000205937	RNPS1	181.7	34.3	Not detected
ENSG00000205944	DAZ2	0.0	0.0	Not detected
ENSG00000205978	NYNRIN	1.1	2.3	Not detected
ENSG00000205981	DNAJC19	35.0	205.0	Medium
ENSG00000206013	IFITM5	0.0	0.0	
ENSG00000206026	SMIM21	0.0	0.0	Not detected
ENSG00000206043	C18orf63	0.0	0.1	
ENSG00000206047	DEFA1	0.0	0.1	Not detected
ENSG00000206052	DOK6	9.6	0.9	Not detected
ENSG00000206053	JPT2	151.6	31.5	Low
ENSG00000206069	TMEM211	0.0	0.0	
ENSG00000206072	SERPINB11	0.0	0.0	
ENSG00000206073	SERPINB4	0.0	0.0	Not detected
ENSG00000206075	SERPINB5	0.3	0.0	Low
ENSG00000206077	ZDHHC11B	0.0	3.7	Medium
ENSG00000206102	KRTAP19-8	0.0	0.0	
ENSG00000206104	KRTAP20-3	0.0	0.0	
ENSG00000206105	KRTAP20-4	0.0	0.0	
ENSG00000206106	KRTAP22-2	0.0	0.0	
ENSG00000206107	KRTAP27-1	0.0	0.0	Not detected
ENSG00000206113	CFAP99	0.1	0.5	
ENSG00000206127	GOLGA8O	0.1	0.2	
ENSG00000206140	TMEM191C	0.3	1.2	
ENSG00000206150	RNASE13	0.2	0.0	
ENSG00000206172	HBA1	21.1	43.7	Not detected
ENSG00000206177	HBM	0.1	2.7	
ENSG00000206181	ELOA2	0.0	0.0	Medium
ENSG00000206190	ATP10A	0.6	0.1	
ENSG00000206199	ANKUB1	0.1	0.0	
ENSG00000206203	TSSK2	0.1	0.0	
ENSG00000206260	PRR23A	0.0	0.0	
ENSG00000206262	FOXL2NB	0.2	0.0	
ENSG00000206384	COL6A6	0.0	0.0	
ENSG00000206418	RAB12	29.6	13.3	Medium
ENSG00000206422	LRRC30	0.0	0.0	
ENSG00000206432	TMEM200C	0.0	0.0	
ENSG00000206474	OR10C1	0.0	0.0	
ENSG00000206503	HLA-A	8.2	237.4	
ENSG00000206527	HACD2	58.6	41.3	Low
ENSG00000206530	CFAP44	0.4	2.5	Not detected
ENSG00000206531	CD200R1L	0.0	0.0	
ENSG00000206535	LNP1	5.7	1.5	
ENSG00000206536	OR5K3	0.0	0.0	
ENSG00000206538	VGLL3	0.2	0.0	Not detected
ENSG00000206549	AC109583.1	0.0	0.0	Not detected
ENSG00000206557	TRIM71	64.7	0.0	
ENSG00000206559	ZCWPW2	0.3	1.6	Medium
ENSG00000206560	ANKRD28	8.7	41.7	
ENSG00000206561	COLQ	0.0	3.0	
ENSG00000206562	METTL6	17.7	3.1	Medium
ENSG00000206579	XKR4	0.0	0.1	
ENSG00000211445	GPX3	370.0	209.2	Not detected
ENSG00000211448	DIO2	0.2	0.2	
ENSG00000211450	SELENOH	53.1	143.1	Medium
ENSG00000211452	DIO1	27.0	59.5	
ENSG00000211455	STK38L	12.7	14.3	Not detected
ENSG00000211456	SACM1L	27.5	13.8	Medium
ENSG00000211460	TSN	65.7	39.6	Not detected
ENSG00000211584	SLC48A1	11.0	14.1	Medium
ENSG00000211592	IGKC	0.2	313.8	Not detected
ENSG00000211593	IGKJ5	0.0	0.0	
ENSG00000211594	IGKJ4	0.0	0.0	
ENSG00000211595	IGKJ3	0.0	0.0	
ENSG00000211596	IGKJ2	0.0	0.0	
ENSG00000211597	IGKJ1	0.0	0.0	
ENSG00000211598	IGKV4-1	0.0	1.1	
ENSG00000211599	IGKV5-2	0.0	0.0	
ENSG00000211611	IGKV6-21	0.0	0.0	
ENSG00000211623	IGKV2D-26	0.0	0.0	
ENSG00000211625	IGKV3D-20	0.0	0.0	Not detected
ENSG00000211626	IGKV6D-41	0.0	0.0	
ENSG00000211632	IGKV3D-11	0.0	0.0	Not detected
ENSG00000211633	IGKV1D-42	0.0	0.0	Not detected
ENSG00000211637	IGLV4-69	0.0	0.0	
ENSG00000211638	IGLV8-61	0.0	0.2	
ENSG00000211639	IGLV4-60	0.1	0.0	
ENSG00000211640	IGLV6-57	0.0	0.0	Not detected
ENSG00000211641	IGLV11-55	0.0	0.0	
ENSG00000211642	IGLV10-54	0.0	0.4	
ENSG00000211643	IGLV5-52	13.0	0.0	
ENSG00000211644	IGLV1-51	3.1	0.0	
ENSG00000211645	IGLV1-50	0.0	0.0	
ENSG00000211647	IGLV5-48	0.0	0.0	
ENSG00000211648	IGLV1-47	0.0	0.3	
ENSG00000211649	IGLV7-46	0.0	0.0	Not detected
ENSG00000211650	IGLV5-45	0.0	0.2	
ENSG00000211651	IGLV1-44	0.0	0.2	
ENSG00000211652	IGLV7-43	0.0	0.0	Not detected
ENSG00000211653	IGLV1-40	0.0	0.2	
ENSG00000211654	IGLV5-37	0.1	0.0	
ENSG00000211655	IGLV1-36	0.0	0.0	
ENSG00000211656	IGLV2-33	0.0	0.0	
ENSG00000211657	IGLV3-32	0.0	0.0	
ENSG00000211658	IGLV3-27	0.0	0.0	
ENSG00000211659	IGLV3-25	0.0	0.3	Not detected
ENSG00000211660	IGLV2-23	0.0	0.2	
ENSG00000211661	IGLV3-22	0.0	0.0	
ENSG00000211662	IGLV3-21	0.0	0.7	
ENSG00000211663	IGLV3-19	0.0	0.2	
ENSG00000211664	IGLV2-18	0.0	0.4	
ENSG00000211665	IGLV3-16	0.0	0.0	
ENSG00000211666	IGLV2-14	0.0	0.5	
ENSG00000211667	IGLV3-12	0.0	0.0	
ENSG00000211668	IGLV2-11	0.0	2.0	
ENSG00000211669	IGLV3-10	0.0	0.2	Not detected
ENSG00000211670	IGLV3-9	0.0	0.0	Not detected
ENSG00000211672	IGLV4-3	0.0	0.0	
ENSG00000211673	IGLV3-1	0.0	0.6	Not detected
ENSG00000211674	IGLJ1	0.0	0.0	
ENSG00000211675	IGLC1	0.0	0.0	
ENSG00000211676	IGLJ2	0.0	0.0	
ENSG00000211677	IGLC2	0.3	464.2	
ENSG00000211678	IGLJ3	0.0	0.0	
ENSG00000211679	IGLC3	0.0	40.5	Not detected
ENSG00000211680	IGLJ4	0.0	0.0	
ENSG00000211681	IGLJ5	0.0	0.0	
ENSG00000211682	IGLJ6	0.0	0.0	
ENSG00000211684	IGLJ7	0.0	0.0	
ENSG00000211685	IGLC7	0.0	3.1	
ENSG00000211687	TRGJ2	0.0	0.0	
ENSG00000211688	TRGJP2	0.0	0.0	
ENSG00000211689	TRGC1	0.0	1.5	
ENSG00000211690	TRGJ1	0.0	0.0	
ENSG00000211691	TRGJP	0.0	0.0	
ENSG00000211692	TRGJP1	0.0	0.0	
ENSG00000211693	TRGV11	0.0	0.0	
ENSG00000211694	TRGV10	0.0	0.0	
ENSG00000211695	TRGV9	0.0	0.0	
ENSG00000211696	TRGV8	0.0	0.0	
ENSG00000211697	TRGV5	0.0	0.0	
ENSG00000211698	TRGV4	0.0	0.0	
ENSG00000211699	TRGV3	0.0	0.1	
ENSG00000211701	TRGV1	0.0	0.0	
ENSG00000211706	TRBV6-1	0.0	0.0	
ENSG00000211707	TRBV7-1	0.0	0.0	
ENSG00000211710	TRBV4-1	0.0	0.0	
ENSG00000211713	TRBV6-4	0.0	0.0	
ENSG00000211714	TRBV7-3	0.0	0.0	
ENSG00000211715	TRBV5-3	0.0	0.0	
ENSG00000211716	TRBV9	0.0	0.0	
ENSG00000211717	TRBV10-1	0.0	0.0	
ENSG00000211720	TRBV11-1	0.0	0.0	
ENSG00000211721	TRBV6-5	0.0	0.0	
ENSG00000211724	TRBV6-6	0.0	0.0	
ENSG00000211725	TRBV5-5	0.0	0.0	
ENSG00000211727	TRBV7-6	0.0	0.0	
ENSG00000211728	TRBV5-6	0.0	0.0	
ENSG00000211731	TRBV5-7	0.0	0.0	
ENSG00000211734	TRBV5-1	0.0	0.0	
ENSG00000211745	TRBV4-2	0.0	0.0	
ENSG00000211746	TRBV19	0.0	0.0	
ENSG00000211747	TRBV20-1	0.0	0.0	
ENSG00000211749	TRBV23-1	0.0	0.0	
ENSG00000211750	TRBV24-1	0.0	0.0	
ENSG00000211751	TRBC1	0.0	1.3	
ENSG00000211752	TRBV27	0.0	0.0	
ENSG00000211753	TRBV28	0.0	0.0	
ENSG00000211764	TRBJ2-1	0.0	0.0	
ENSG00000211765	TRBJ2-2	0.3	0.0	
ENSG00000211766	TRBJ2-2P	0.0	0.0	
ENSG00000211767	TRBJ2-3	0.0	0.0	
ENSG00000211768	TRBJ2-4	0.0	0.0	
ENSG00000211769	TRBJ2-5	0.0	0.0	
ENSG00000211770	TRBJ2-6	0.0	0.0	
ENSG00000211771	TRBJ2-7	0.0	0.0	
ENSG00000211772	TRBC2	0.0	1.6	
ENSG00000211776	TRAV2	0.0	0.0	
ENSG00000211777	TRAV3	0.0	0.0	
ENSG00000211778	TRAV4	0.0	0.0	
ENSG00000211779	TRAV5	0.0	0.0	
ENSG00000211780	TRAV6	0.0	0.0	
ENSG00000211781	TRAV7	0.0	0.0	
ENSG00000211782	TRAV8-1	0.0	0.0	
ENSG00000211783	TRAV9-1	0.0	0.0	
ENSG00000211784	TRAV10	0.0	0.0	
ENSG00000211785	TRAV12-1	0.0	0.0	
ENSG00000211786	TRAV8-2	0.0	0.0	
ENSG00000211787	TRAV8-3	0.0	0.0	
ENSG00000211788	TRAV13-1	0.0	0.0	
ENSG00000211789	TRAV12-2	0.0	0.0	
ENSG00000211790	TRAV8-4	0.0	0.0	
ENSG00000211791	TRAV13-2	0.0	0.9	
ENSG00000211792	TRAV14DV4	0.0	0.0	
ENSG00000211793	TRAV9-2	0.0	0.0	
ENSG00000211794	TRAV12-3	0.0	0.0	
ENSG00000211795	TRAV8-6	0.0	0.0	
ENSG00000211796	TRAV16	0.0	0.0	
ENSG00000211797	TRAV17	0.0	0.0	
ENSG00000211798	TRAV18	0.0	0.0	
ENSG00000211799	TRAV19	0.0	0.0	
ENSG00000211800	TRAV20	0.0	0.0	
ENSG00000211801	TRAV21	0.0	0.0	
ENSG00000211802	TRAV22	0.0	0.0	
ENSG00000211803	TRAV23DV6	0.0	0.0	
ENSG00000211804	TRDV1	0.0	0.0	
ENSG00000211805	TRAV24	0.0	0.0	
ENSG00000211806	TRAV25	0.0	0.0	
ENSG00000211807	TRAV26-1	0.0	0.0	
ENSG00000211808	TRAV8-7	0.0	0.0	
ENSG00000211809	TRAV27	0.0	0.0	
ENSG00000211810	TRAV29DV5	0.0	0.0	
ENSG00000211812	TRAV26-2	0.0	0.0	
ENSG00000211813	TRAV34	0.0	0.0	
ENSG00000211815	TRAV36DV7	0.0	0.0	
ENSG00000211816	TRAV38-1	0.0	0.0	
ENSG00000211817	TRAV38-2DV8	0.0	0.0	
ENSG00000211818	TRAV39	0.0	0.0	
ENSG00000211819	TRAV40	0.0	0.0	
ENSG00000211820	TRAV41	0.0	0.0	
ENSG00000211821	TRDV2	0.0	0.0	
ENSG00000211825	TRDJ1	0.0	0.0	
ENSG00000211826	TRDJ4	0.0	0.0	
ENSG00000211827	TRDJ2	0.0	0.0	
ENSG00000211828	TRDJ3	0.0	0.0	
ENSG00000211829	TRDC	0.0	0.1	
ENSG00000211831	TRAJ61	0.0	0.0	
ENSG00000211832	TRAJ59	0.0	0.0	
ENSG00000211833	TRAJ58	0.0	0.0	
ENSG00000211834	TRAJ57	0.0	0.0	
ENSG00000211835	TRAJ56	0.0	0.0	
ENSG00000211836	TRAJ54	0.0	0.0	
ENSG00000211837	TRAJ53	0.0	0.0	
ENSG00000211838	TRAJ52	0.0	0.0	
ENSG00000211839	TRAJ50	0.0	0.0	
ENSG00000211840	TRAJ49	0.0	0.0	
ENSG00000211841	TRAJ48	0.0	0.0	
ENSG00000211842	TRAJ47	0.0	0.0	
ENSG00000211843	TRAJ46	0.0	0.0	
ENSG00000211844	TRAJ45	0.0	0.0	
ENSG00000211845	TRAJ44	0.0	0.0	
ENSG00000211846	TRAJ43	0.0	0.0	
ENSG00000211847	TRAJ42	0.0	0.0	
ENSG00000211848	TRAJ41	0.0	0.0	
ENSG00000211849	TRAJ40	0.0	0.0	
ENSG00000211850	TRAJ39	0.0	0.0	
ENSG00000211851	TRAJ38	0.0	0.0	
ENSG00000211854	TRAJ35	0.0	0.0	
ENSG00000211855	TRAJ34	0.0	0.0	
ENSG00000211856	TRAJ33	0.0	0.0	
ENSG00000211857	TRAJ32	0.0	0.0	
ENSG00000211858	TRAJ31	0.0	0.0	
ENSG00000211859	TRAJ30	0.0	0.0	
ENSG00000211860	TRAJ29	0.0	0.0	
ENSG00000211861	TRAJ28	0.0	0.0	
ENSG00000211862	TRAJ27	0.0	0.0	
ENSG00000211863	TRAJ26	0.0	0.0	
ENSG00000211864	TRAJ25	0.0	0.0	
ENSG00000211865	TRAJ24	0.0	0.0	
ENSG00000211866	TRAJ23	0.0	0.0	
ENSG00000211867	TRAJ22	0.0	0.0	
ENSG00000211868	TRAJ21	0.0	0.0	
ENSG00000211869	TRAJ20	0.0	0.0	
ENSG00000211870	TRAJ19	0.0	0.0	
ENSG00000211871	TRAJ18	0.0	0.0	
ENSG00000211872	TRAJ17	0.0	0.0	
ENSG00000211873	TRAJ16	0.0	0.0	
ENSG00000211875	TRAJ14	0.0	0.0	
ENSG00000211876	TRAJ13	0.0	0.0	
ENSG00000211877	TRAJ12	0.0	0.0	
ENSG00000211878	TRAJ11	0.0	0.0	
ENSG00000211879	TRAJ10	0.0	0.0	
ENSG00000211880	TRAJ9	0.0	0.0	
ENSG00000211882	TRAJ7	0.0	0.0	
ENSG00000211883	TRAJ6	0.0	0.0	
ENSG00000211884	TRAJ5	0.0	0.0	
ENSG00000211885	TRAJ4	0.0	0.0	
ENSG00000211886	TRAJ3	0.0	0.0	
ENSG00000211887	TRAJ2	0.0	0.0	
ENSG00000211888	TRAJ1	0.0	0.0	
ENSG00000211890	IGHA2	0.0	2.7	Not detected
ENSG00000211891	IGHE	0.0	0.0	
ENSG00000211892	IGHG4	0.0	22.6	Medium
ENSG00000211893	IGHG2	0.0	2.0	Medium
ENSG00000211895	IGHA1	0.0	180.8	Not detected
ENSG00000211896	IGHG1	0.0	19.6	Medium
ENSG00000211897	IGHG3	0.0	30.1	
ENSG00000211898	IGHD	0.0	0.0	Not detected
ENSG00000211899	IGHM	0.1	131.4	Not detected
ENSG00000211900	IGHJ6	0.0	0.0	
ENSG00000211904	IGHJ2	0.0	0.0	
ENSG00000211905	IGHJ1	0.0	0.0	
ENSG00000211907	IGHD1-26	0.0	0.0	
ENSG00000211909	IGHD5-24	0.0	0.0	
ENSG00000211911	IGHD3-22	0.0	0.0	
